gml_id,profile_id,dataset_id,continent,country_id,country_name,geom_accuracy,latitude,longitude,dsds,cfao_version,cfao_major_group_code,cfao_major_group,cfao_soil_unit_code,cfao_soil_unit,cwrb_version,cwrb_reference_soil_group_code,cwrb_reference_soil_group,cwrb_prefix_qualifier,cwrb_suffix_qualifier,cstx_version,cstx_order_name,cstx_suborder,cstx_great_group,cstx_subgroup,bdfi33,bdfiad,bdfifm,bdfiod,bdws33,bdwsod,cecph7,cecph8,cfgr,cfvo,clay,ecec,elco20,elco25,elco50,elcosp,nitkjd,orgc,orgm,phaq,phca,phetb1,phetm3,phetol,phkc,phnf,phprtn,phptot,phpwsl,sand,silt,tceq,totc,wg0006,wg0010,wg0033,wg0100,wg0200,wg0500,wg1500,wv0010,wv0033,wv0100,wv0500,wv1500
wosis_latest_profiles.203413,"203413",{BR-Cooper},Americas,PY,Paraguay,0.0001,-22.2,-57.4167,"100",,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.614703,"614703",{WD-ISCN},Americas,PY,Paraguay,1,-21.66670036,-58,"110",,,,,,,,,,,,,,,,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false
